EU_circo;code_région;nom_région;chef-lieu_région;numéro_département;nom_département;préfecture;numéro_circonscription;nom_commune;codes_postaux;code_insee;latitude;longitude;éloignement
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Guilmécourt;76630;76337;49.966667;1.3;2.19
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Hautot-sur-Mer;76550;76349;49.9;1.033333;1.69
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Incheville;76117;76374;50.016667;1.5;2.57
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Intraville;76630;76376;49.933333;1.283333;1.94
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Le Bourg-Dun;76740;76133;49.866667;0.9;1.56
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Le Mesnil-Réaume;76260;76435;49.966667;1.45;2.19
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Les Ifs;76630;76371;49.883333;1.4;2.17
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Le Tréport;76470;76711;50.066667;1.366667;2.94
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Longroy;76260;76394;49.983333;1.533333;2.32
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Longueil;76860;76395;49.883333;0.966667;1.57
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Martigny;76880;76413;49.866667;1.15;1.44
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Martin-Eglise;76370;76414;49.9;1.15;1.69
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Melleville;76260;76422;49.95;1.466667;2.07
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Meulers;76510;76437;49.85;1.216667;1.31
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Millebosc;76260;76438;49.966667;1.5;2.19
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Monchy-sur-Eu;76260;76442;50;1.45;2.44
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Notre-Dame-d'Aliermont;76510;76472;49.85;1.283333;1.31
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Offranville;76550;76482;49.866667;1.05;1.44
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Ouville-la-Rivière;76860;76492;49.866667;0.966667;1.44
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Penly;76630;76496;49.983333;1.233333;2.32
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Ponts-et-Marais;76260;76507;50.05;1.45;2.82
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Quiberville;76860;76515;49.9;0.916667;1.75
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Ricarville-du-Val;76510;76526;49.816667;1.283333;1.4
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Rouxmesnil-Bouteilles;76370;76545;49.9;1.083333;1.85
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Saint-Aubin-le-Cauf;76510;76562;49.866667;1.183333;1.51
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Saint-Aubin-sur-Scie;76550;76565;49.866667;1.066667;1.44
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Saint-Denis-d'Aclon;76860;76572;49.866667;0.95;1.44
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Saint-Jacques-d'Aliermont;76510;76590;49.85;1.266667;1.31
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Saint-Martin-en-Campagne;76370;76618;49.95;1.233333;2.07
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Saint-Martin-le-Gaillard;76260;76619;49.983333;1.366667;2.32
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Saint-Nicolas-d'Aliermont;76510;76624;49.883333;1.216667;1.57
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Saint-Ouen-sous-Bailly;76630;76630;49.9;1.3;1.69
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Saint-Pierre-en-Val;76260;76638;50.016667;1.45;2.57
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Saint-Quentin-au-Bosc;76630;76643;49.933333;1.333333;1.94
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Saint-Rémy-Boscrocourt;76260;76644;50.016667;1.4;2.57
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Saint-Vaast-d'Equiqueville;76510;76652;49.816667;1.266667;1.08
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Sauchay;76630;76665;49.933333;1.2;1.94
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Sauqueville;76550;76667;49.85;1.066667;1.31
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Sept-Meules;76260;76671;49.95;1.416667;2.07
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Tocqueville-sur-Eu;76910;76696;50;1.283333;2.44
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Touffreville-sur-Eu;76910;76703;50;1.316667;2.44
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Tourville-la-Chapelle;76630;76704;49.95;1.266667;2.07
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Tourville-sur-Arques;76550;76707;49.85;1.1;1.31
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Varengeville-sur-Mer;76119;76720;49.916667;0.983333;1.82
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Villy-sur-Yères;76260;76745;49.933333;1.45;1.94
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Anneville-sur-Scie;76590;76019;49.833333;1.083333;1.19
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Ardouval;76680;76024;49.75;1.266667;1.23
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Argueil;76780;76025;49.533333;1.516667;1.59
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Aubéguimont;76390;76028;49.8;1.666667;2.04
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Aumale;76390;76035;49.766667;1.75;2.28
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Auvilliers;76270;76042;49.766667;1.583333;1.79
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Avesnes-en-Bray;76220;76048;49.466667;1.666667;2.04
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Bailleul-Neuville;76660;76052;49.8;1.416667;1.3
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Baillolet;76660;76053;49.8;1.433333;1.35
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Bazinval;76340;76059;49.966667;1.55;2.19
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Beaubec-la-Rosière;76440;76060;49.65;1.533333;1.64
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Beaumont-le-Hareng;76850;76062;49.666667;1.216667;1.22
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Beaussault;76870;76065;49.683333;1.566667;1.74
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Beauvoir-en-Lyons;76220;76067;49.5;1.583333;1.79
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Bellencombre;76680;76070;49.7;1.233333;1
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Belmesnil;76590;76075;49.766667;1.05;1.58
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Bertreville-Saint-Ouen;76590;76085;49.8;1.05;1.45
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Bézancourt;76220;76093;49.45;1.633333;1.94
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Bierville;76750;76094;49.533333;1.266667;1.43
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Blainville-Crevon;76116;76100;49.5;1.3;1.32
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Blangy-sur-Bresle;76340;76101;49.933333;1.633333;1.94
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Bois-Guilbert;76750;76107;49.55;1.416667;1.3
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Bois-Héroult;76750;76109;49.566667;1.4;1.25
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Bosc-Bérenger;76680;76119;49.633333;1.25;0.9
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Bosc-Bordel;76750;76120;49.6;1.416667;1.47
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Bosc-Edeline;76750;76121;49.566667;1.433333;1.54
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Bosc-Hyons;76220;76124;49.45;1.666667;2.04
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Bosc-le-Hard;76850;76125;49.633333;1.183333;0.83
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Bosc-Mesnil;76680;76126;49.666667;1.35;1.1
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Bosc-Roger-sur-Buchy;76750;76127;49.583333;1.366667;1.15
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Bouelles;76270;76130;49.716667;1.5;1.54
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Bradiancourt;76680;76139;49.666667;1.383333;1.34
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Brémontier-Merval;76220;76142;49.5;1.616667;1.89
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Buchy;76750;76146;49.583333;1.366667;1.15
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Bully;76270;76147;49.733333;1.366667;1.55
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Bures-en-Bray;76660;76148;49.783333;1.333333;1.38
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Campneuseville;76340;76154;49.866667;1.666667;2.04
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Catenay;76116;76163;49.516667;1.333333;1.19
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Clais;76660;76175;49.8;1.45;1.4
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Compainville;76440;76185;49.666667;1.566667;1.74
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Cottévrard;76850;76188;49.633333;1.216667;1.44
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Cressy;76720;76191;49.716667;1.166667;1.1
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Criquetot-sur-Longueville;76590;76197;49.783333;1.083333;0.81
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Criquiers;76390;76199;49.683333;1.7;2.14
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Critot;76680;76200;49.616667;1.25;1.09
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Croixdalle;76660;76202;49.816667;1.366667;1.15
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Cropus;76720;76204;49.733333;1.15;0.51
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Crosville-sur-Scie;76590;76205;49.816667;1.083333;1.06
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Cuy-Saint-Fiacre;76220;76208;49.516667;1.7;2.14
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Dancourt;76340;76211;49.9;1.55;1.69
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Dénestanville;76590;76214;49.816667;1.083333;1.06
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Elbeuf-en-Bray;76220;76229;49.483333;1.65;1.99
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Ellecourt;76390;76233;49.8;1.716667;2.18
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Ernemont-sur-Buchy;76750;76243;49.533333;1.366667;1.15
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Esclavelles;76270;76244;49.7;1.383333;1.45
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Estouteville-Ecalles;76750;76248;49.583333;1.316667;1
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Fallencourt;76340;76257;49.866667;1.566667;1.74
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Ferrières-en-Bray;76220;76260;49.483333;1.75;2.28
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Fesques;76270;76262;49.783333;1.483333;1.49
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Flamets-Frétils;76270;76265;49.733333;1.6;1.84
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Fontaine-en-Bray;76440;76269;49.683333;1.416667;2.16
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Forges-les-Eaux;76440;76276;49.616667;1.55;1.69
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Foucarmont;76340;76278;49.85;1.566667;1.74
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Fréauville;76660;76280;49.833333;1.416667;1.3
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Fresles;76270;76283;49.75;1.35;1.78
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Fresnoy-Folny;76660;76286;49.883333;1.433333;1.57
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Fry;76780;76292;49.533333;1.533333;1.64
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Gaillefontaine;76870;76295;49.65;1.616667;1.89
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Gancourt-Saint-Etienne;76220;76297;49.55;1.716667;2.18
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Gournay-en-Bray;76220;76312;49.483333;1.733333;2.23
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Grandcourt;76660;76320;49.916667;1.5;1.86
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Graval;76270;76323;49.733333;1.55;1.69
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Grigneuseville;76850;76328;49.65;1.183333;0.61
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Grumesnil;76440;76332;49.616667;1.683333;2.09
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Guerville;76340;76333;49.966667;1.516667;2.19
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Haucourt;76440;76343;49.633333;1.666667;2.04
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Haudricourt;76390;76344;49.733333;1.7;2.14
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Haussez;76440;76345;49.583333;1.666667;2.04
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Héronchelles;76750;76359;49.533333;1.383333;1.2
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Heugleville-sur-Scie;76720;76360;49.733333;1.1;1.44
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Hodeng-au-Bosc;76340;76363;49.866667;1.716667;2.18
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Hodeng-Hodenger;76780;76364;49.533333;1.566667;1.74
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Illois;76390;76372;49.75;1.65;1.99
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;La Bellière;76440;76074;49.6;1.6;1.84
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;La Chapelle-du-Bourgay;76590;76170;49.816667;1.15;1.06
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;La Chaussée;76590;76173;49.833333;1.116667;1.19
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;La Crique;76850;76193;49.683333;1.2;0.96
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;La Ferté-Saint-Samson;76440;76261;49.583333;1.533333;1.64
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;La Feuillie;76220;76263;49.466667;1.516667;2.25
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;La Hallotière;76780;76338;49.516667;1.466667;1.45
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Le Bois-Robert;76590;76112;49.833333;1.15;1.19
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Le Catelier;76590;76162;49.75;1.15;1.17
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Le Caule-Sainte-Beuve;76390;76166;49.766667;1.583333;1.79
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Le Fossé;76440;76277;49.6;1.566667;1.74
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Le Mesnil-Lieubray;76780;76431;49.5;1.516667;1.59
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Les Cent-Acres;76590;76168;49.766667;1.15;0.9
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Les Grandes-Ventes;76950;76321;49.783333;1.233333;0.81
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Le Thil-Riberpré;76440;76691;49.65;1.583333;1.79
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Lintot-les-Bois;76590;76389;49.8;1.066667;1.1
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Londinières;76660;76392;49.833333;1.4;1.25
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Longmesnil;76440;76393;49.616667;1.616667;1.89
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Longuerue;76750;76396;49.55;1.3;0.95
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Longueville-sur-Scie;76590;76397;49.8;1.1;0.94
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Lucy;76270;76399;49.783333;1.45;1.4
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Manéhouville;76590;76405;49.833333;1.083333;1.19
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Marques;76390;76411;49.783333;1.7;2.14
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Massy;76270;76415;49.683333;1.4;1.38
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Mathonville;76680;76416;49.616667;1.383333;1.59
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Maucomble;76680;76417;49.683333;1.333333;1.05
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Mauquenchy;76440;76420;49.6;1.466667;1.45
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Ménerval;76220;76423;49.566667;1.666667;2.04
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Ménonval;76270;76424;49.766667;1.5;1.54
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Mésangueville;76780;76426;49.55;1.566667;1.74
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Mesnières-en-Bray;76270;76427;49.766667;1.383333;1.34
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Mesnil-Follemprise;76660;76430;49.783333;1.3;1.83
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Mesnil-Mauger;76440;76432;49.666667;1.516667;1.59
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Monchaux-Soreng;76340;76441;49.95;1.583333;2.07
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Montérolier;76680;76445;49.633333;1.35;1.1
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Morgny-la-Pommeraye;76750;76453;49.516667;1.25;1.8
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Morienne;76390;76606;49.783333;1.716667;2.18
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Mortemer;76270;76454;49.75;1.55;1.69
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Morville-sur-Andelle;76780;76455;49.483333;1.433333;1.44
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Muchedent;76590;76458;49.766667;1.183333;1.47
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Nesle-Hodeng;76270;76459;49.7;1.5;1.54
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Nesle-Normandeuse;76340;76460;49.916667;1.666667;2.04
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Neufchâtel-en-Bray;76270;76462;49.733333;1.45;1.4
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Neuville-Ferrières;76270;76465;49.716667;1.466667;1.45
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Nolléval;76780;76469;49.5;1.483333;1.49
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Notre-Dame-du-Parc;76590;76478;49.75;1.133333;1.02
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Nullemont;76390;76479;49.766667;1.633333;1.94
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Osmoy-Saint-Valery;76660;76487;49.8;1.316667;1.5
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Pierrecourt;76340;76500;49.9;1.666667;2.04
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Pierreval;76750;76502;49.55;1.25;1.68
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Pommereux;76440;76505;49.6;1.616667;1.89
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Pommeréval;76680;76506;49.733333;1.316667;1
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Preuseville;76660;76511;49.866667;1.516667;1.69
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Puisenval;76660;76512;49.883333;1.466667;1.57
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Quièvrecourt;76270;76516;49.733333;1.416667;1.3
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Réalcamp;76340;76520;49.85;1.633333;1.94
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Rebets;76750;76521;49.5;1.383333;1.32
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Rétonval;76340;76523;49.816667;1.6;1.84
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Richemont;76390;76527;49.8;1.65;1.99
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Rieux;76340;76528;49.933333;1.583333;1.94
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Rocquemont;76680;76532;49.6;1.283333;1.12
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Roncherolles-en-Bray;76440;76535;49.616667;1.466667;1.45
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Ronchois;76390;76537;49.716667;1.633333;1.94
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Rosay;76680;76538;49.7;1.25;0.8
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Rouvray-Catillon;76440;76544;49.566667;1.483333;1.49
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;12;Saint-Aignan-sur-Ry;76116;76554;49.5;1.35;1.32
